id,title,username,language,date,content
F8WZbS0p,2023-12-27_stats.json,rdp_snitch,JSON,Wednesday 27th of December 2023 06:15:09 PM CDT,"{
  ""ip"": {
    ""141.98.9.34"": 1,
    ""45.130.83.36"": 1,
    ""87.140.47.89"": 1,
    ""88.214.58.150"": 1,
    ""194.165.16.37"": 2,
    ""87.251.75.145"": 4,
    ""198.235.24.204"": 3,
    ""165.154.174.206"": 1,
    ""88.201.138.33"": 2,
    ""185.170.144.3"": 2,
    ""185.170.144.113"": 12,
    ""80.66.76.92"": 2,
    ""147.78.47.159"": 1,
    ""103.20.102.235"": 2,
    ""198.235.24.101"": 3,
    ""45.227.254.8"": 2,
    ""135.125.216.200"": 1,
    ""128.14.134.134"": 4,
    ""110.86.3.66"": 1,
    ""123.56.20.194"": 1,
    ""112.171.39.40"": 1,
    ""198.235.24.41"": 3,
    ""193.148.18.54"": 1,
    ""81.143.229.7"": 2,
    ""87.251.75.179"": 2,
    ""185.142.236.34"": 1,
    ""45.227.254.48"": 2,
    ""122.225.254.214"": 1,
    ""152.53.20.158"": 1,
    ""62.204.41.208"": 2,
    ""2.57.149.92"": 1,
    ""205.210.31.169"": 3
  },
  ""asn"": {
    ""AS209588"": 2,
    ""AS206092"": 1,
    ""AS3320"": 1,
    ""AS30823"": 1,
    ""AS48721"": 2,
    ""AS208091"": 8,
    ""AS396982"": 12,
    ""AS135377"": 1,
    ""AS35807"": 2,
    ""AS197414"": 14,
    ""AS140817"": 2,
    ""AS267784"": 4,
    ""AS16276"": 1,
    ""AS21859"": 4,
    ""AS4134"": 1,
    ""AS37963"": 1,
    ""AS4766"": 1,
    ""AS9009"": 1,
    ""AS2856"": 2,
    ""AS174"": 1,
    ""AS4809"": 1,
    ""AS197540"": 1,
    ""AS59425"": 2,
    ""AS208312"": 1
  },
  ""isp"": {
    ""Flyservers S.A."": 8,
    ""Ipxo Limited"": 1,
    ""Deutsche Telekom AG"": 1,
    ""aurologic GmbH"": 1,
    ""Xhost Internet Solutions LP"": 22,
    ""Google LLC"": 12,
    ""UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED"": 1,
    ""SkyNet Ltd."": 2,
    ""ODS ONLINE DATA SOLUTION JOINT STOCK COMPANY"": 2,
    ""OVH SAS"": 1,
    ""Zenlayer Inc"": 4,
    ""Chinanet"": 1,
    ""Hangzhou Alibaba Advertising Co"": 1,
    ""Korea Telecom"": 1,
    ""M247 Europe SRL"": 1,
    ""BT Public Internet Service"": 2,
    ""Cogent Communications"": 1,
    ""China Telecom Next Generation Carrier Network"": 1,
    ""netcup GmbH"": 1,
    ""Horizon LLC"": 2,
    ""Red Byte LLC"": 1
  },
  ""org"": {
    ""Alviva Holding Limited"": 1,
    ""External"": 1,
    ""Deutsche Telekom AG"": 1,
    ""Dezaphosting1003"": 1,
    ""Flyservers S.A"": 3,
    ""Xhost Internet Solutions"": 8,
    ""Palo Alto Networks, Inc"": 12,
    ""UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED"": 1,
    ""SkyNet"": 2,
    ""Xhostis"": 14,
    ""Thai AN Khang Communication Services Co., LTD"": 2,
    ""UAB Host Baltic"": 4,
    ""OVH GmbH"": 1,
    ""ZENLA"": 4,
    ""Chinanet FJ"": 1,
    ""Aliyun Computing Co., LTD"": 1,
    ""Korea Telecom"": 1,
    ""M247 Ltd New York"": 1,
    ""Unknown"": 2,
    ""BlackHOST Ltd."": 1,
    ""Ningbo Ketuo Co., Ltd"": 1,
    ""ANX"": 1,
    ""Horizon LLC"": 2,
    ""Chang Way Technologies Co. Limited"": 1
  },
  ""regionName"": {
    ""North Holland"": 23,
    ""New York"": 1,
    ""North Rhine-Westphalia"": 2,
    ""Kaunas"": 2,
    ""California"": 16,
    ""England"": 5,
    ""St.-Petersburg"": 2,
    ""Ho Chi Minh"": 2,
    ""Vilnius"": 4,
    ""Hesse"": 1,
    ""Fujian"": 1,
    ""Beijing"": 1,
    ""Seoul"": 1,
    ""New Jersey"": 1,
    ""Zhejiang"": 1,
    ""Bavaria"": 1,
    ""Moscow"": 2,
    ""Lesser Poland"": 1
  },
  ""country"": {
    ""The Netherlands"": 23,
    ""United States"": 18,
    ""Germany"": 4,
    ""Lithuania"": 6,
    ""United Kingdom"": 5,
    ""Russia"": 4,
    ""Vietnam"": 2,
    ""China"": 3,
    ""South Korea"": 1,
    ""Poland"": 1
  },
  ""account"": {
    ""Administr"": 13,
    ""(empty)"": 3,
    ""hello"": 9,
    ""Test"": 10,
    ""ExkDBsHsr"": 1,
    ""gjPWdL"": 1,
    ""pqFeoD"": 1,
    ""Administrator"": 1,
    ""Domain"": 14,
    ""cXVRwpqXJ"": 1,
    ""xexEbf"": 1,
    ""YvCjFh"": 1,
    ""zvr52jyq"": 4,
    ""iiMFhSlZv"": 1,
    ""sbpaFZ"": 1,
    ""sqUHQP"": 1,
    ""root"": 1,
    ""MdNlhVfJT"": 1,
    ""slSdkI"": 1,
    ""YOabdk"": 1
  },
  ""keyboard"": {
    ""Unknown"": 67
  },
  ""client_build"": {
    ""Unknown"": 67
  },
  ""client_name"": {
    ""Unknown"": 67
  },
  ""ip_type"": {
    ""Unknown"": 44,
    ""mobile & proxy"": 1,
    ""hosting"": 13,
    ""hosting & proxy"": 8,
    ""mobile"": 1
  }
}"
iUvaPJ1W,NumberAnalysis,LshySVK,JavaScript,Wednesday 27th of December 2023 06:08:26 PM CDT,"// Function to find prime factors of a given number
function primeFactors(n) {
  const factors = [];
  const bound = Math.sqrt(n); // Calculate square root for optimization

  // Divide by 2 until it's an odd number
  while (n % 2 === 0) {
    factors.push(2);
    n /= 2;
  }

  // Check odd numbers starting from 3
  for (let i = 3; i <= bound; i += 2) {
    while (n % i === 0) {
      factors.push(i);
      n /= i;
    }
  }

  // If the remaining number is a prime greater than 2
  if (n > 2) {
    factors.push(n);
  }

  return factors;
}

// Function to find divisors of a given number and calculate their sum
function divisors(n) {
  const divisors = [];
  let divisorSum = 0;
  const bound = Math.sqrt(n);

  // Iterate through potential divisors up to the square root
  for (let i = 1; i <= bound; i++) {
    if (n % i === 0) {
      divisors.push(i);
      divisorSum += i;

      // Avoid duplicates for perfect squares
      if (i !== n / i) {
        divisors.push(n / i);
        divisorSum += n / i;
      }
    }
  }

  // Sort the divisors in ascending order
  const sortedDivisors = divisors.sort((a, b) => a - b);
  const numberOfDivisors = sortedDivisors.length;

  return {
    div: sortedDivisors,
    n: numberOfDivisors,
    sum: divisorSum
  };
}


function convertToRoman(num) {
  if (num <= 0 || num > 3999) {
    return ""Roman number too big."";
  }

  const romanNumerals = [
    { value: 1000, symbol: ""M"" },
    { value: 900, symbol: ""CM"" },
    { value: 500, symbol: ""D"" },
    { value: 400, symbol: ""CD"" },
    { value: 100, symbol: ""C"" },
    { value: 90, symbol: ""XC"" },
    { value: 50, symbol: ""L"" },
    { value: 40, symbol: ""XL"" },
    { value: 10, symbol: ""X"" },
    { value: 9, symbol: ""IX"" },
    { value: 5, symbol: ""V"" },
    { value: 4, symbol: ""IV"" },
    { value: 1, symbol: ""I"" }
  ];

  let result = """";

  for (const numeral of romanNumerals) {
    while (num >= numeral.value) {
      result += numeral.symbol;
      num -= numeral.value;
    }
  }

  return result;
}




// Function to format prime factors in a human-readable way
function formatFactors(primeFactors) {
  const uniqueFactors = Array.from(new Set(primeFactors));
  const formattedFactors = uniqueFactors.map(factor => {
    // Count the occurrences of each prime factor (exponent)
    const exponent = primeFactors.filter(f => f === factor).length;
    // Format the factor with exponent if it appears more than once
    return exponent > 1 ? factor + '^' + exponent : factor.toString();
  });

  return formattedFactors.join(' × '); // Join formatted factors with ' × '
}


function formatNumber(num) {
  const formattedNumber = num.toFixed(6);
  return formattedNumber.endsWith('.000') ? parseInt(formattedNumber) : parseFloat(formattedNumber);
}




// Main code
const number = 2651;

// Get prime factors and divisors
const resultFactors = primeFactors(number);
const resultDivisors = divisors(number);

// Format prime factors
const formattedFactors = formatFactors(resultFactors);

// Build output string
let output = """";

output += ""Number: "" + number + ""\n\n"";

output += ""Square root: "" + formatNumber(Math.sqrt(number)) + ""\nSquare: "" + formatNumber(Math.pow(number, 2)) + ""\nCube: "" + formatNumber(Math.pow(number, 3)) + ""\n\n"";

output += ""Dec: "" + number.toString(2) + ""\nOct: "" + number.toString(8) + ""\nHex: "" + number.toString(16) + ""\n"";

output += ""Roman: "" + convertToRoman(number) + ""\n\n"";

output += ""Prime factorization:\n"" + formattedFactors + ""\n\n"";

output += ""Divisors (n = "" + resultDivisors.n + ""; sum = "" + resultDivisors.sum + ""):\n"" + resultDivisors.div.join(', ');

// Display output
console.log(output);
"
aQUQNVnz,cyber alliance css draft 11,Anonx0,CSS,Wednesday 27th of December 2023 06:06:54 PM CDT,":root {
  --blood: #ef5956;
  --crimson: #d33131;
  --light: #ffffff;
}

html {
  font: 16px/1 system-ui;
  height: 100%;
}

body {
  margin: 0;
  padding: 5rem;
}

header {}

h1 {
  color: var(--crimson);
  font-size: 5rem;
  font-weight: 1000;
  margin: 0 0 2rem;
}

abbr {
  display: inline-block;
  text-decoration: none;
}

main {}

footer {}

@media (min-width: 1000px) {
  html {
    background: var(--blood);
    display: grid;
    justify-content: center;
  }

  body {
    background: var(--light);
    border-left: .2rem solid var(--crimson);
    border-right: .2rem solid var(--crimson);
    box-sizing: border-box;
    width: 1000px;
  }

  header {}

  h1 {}

  abbr {}

  main {}

  footer {}
}"
a4y12LZB,cyber alliance css draft 10,Anonx0,CSS,Wednesday 27th of December 2023 05:59:27 PM CDT,":root {
  --blood: #ef5956;
  --crimson: #d33131;
  --light: #ffffff;
}

html {
  font: 16px/1 system-ui;
  height: 100%;
}

body {
  margin: 0;
  padding: 5rem;
}

header {}

h1 {
  color: var(--crimson);
  font-size: 5rem;
  margin: 0 0 2rem;
}

abbr {
  display: inline-block;
  text-decoration: none;
}

main {}

footer {}

@media (min-width: 1000px) {
  html {
    background: var(--blood);
    display: grid;
    justify-content: center;
  }

  body {
    background: var(--light);
    border-left: .2rem solid var(--crimson);
    border-right: .2rem solid var(--crimson);
    box-sizing: border-box;
    width: 1000px;
  }

  header {}

  h1 {}

  abbr {}

  main {}

  footer {}
}"
6vttmLTw,JSON example for Gemini chatbot,veredictim,JSON,Wednesday 27th of December 2023 05:50:00 PM CDT,"
{
  ""contents"": [
    {
      ""role"": ""user"",
      ""parts"": {
        ""text"": ""Hello!""
      }
    },
    {
      ""role"": ""model"",
      ""parts"": {
        ""text"": ""Argh! What brings ye to my ship?""
      }
    },
    {
      ""role"": ""user"",
      ""parts"": {
        ""text"": ""Wow! You are a real-life pirate!""
      }
    }
  ],
  ""safety_settings"": {
    ""category"": ""HARM_CATEGORY_SEXUALLY_EXPLICIT"",
    ""threshold"": ""BLOCK_LOW_AND_ABOVE""
  },
  ""generation_config"": {
    ""temperature"": 0.9,
    ""topP"": 1,
    ""candidateCount"": 1,
    ""maxOutputTokens"": 2048
  }
}
"
iMHWKPSR,G2A.com Refund Exploit Dec 2023,G2ARefundExploit,GetText,Wednesday 27th of December 2023 05:39:36 PM CDT,"G2A.com refund exploit updated guide 
Any item for free on G2A.com such as Amazon, Steam, and any other gift cards.

PDF guide here:
https://drive.google.com/file/d/120kXNJWM5T5u3PGlkQeZCo_nLxzQIlkf/view?usp=g2a_refund_exploit.pdf

Working as of 
27 December 2023

738849"
2VswNrvW,cyber alliance draft 4,Anonx0,HTML 5,Wednesday 27th of December 2023 05:18:49 PM CDT,"<!doctype html>
<html lang=""es"">
  <head>
    <meta charset=""utf-8"">
    <link href=""main.css"" rel=""stylesheet"">
    <title></title>
  </head>
  <body>
    <header>
      <h1>
        <abbr lang=""en"" title=""HyperText Markup Language"">HTML</abbr>
      </h1>
    </header>
    <main></main>
    <footer></footer>
  </body>
</html>"
t83ykd4p,Yagpdb Role command,RecklessPandaYT,JSON,Wednesday 27th of December 2023 05:02:52 PM CDT,"{{$command_error_long := cembed
""title"" ""Error""
""color"" 16754432
""description"" ""Parece que has escrito el comando mal, te recordamos cómo se debe de hacer:\n> Comando: !color <color>\n> Ejemplo: !color 4""
}}
{{$role_error_long := cembed
""title"" ""Error""
""color"" 16754432
""description"" ""Lo sentimos, tienes que tener cómo mínimo <@&1071397177244516454> para ejecutar este comando.""
}}
{{$command_done_long := cembed
""title"" ""Listo""
""color"" 16754432
""description"" (print ""Ahora tienes el color <@"" ($role_ID) "">"")
}}
{{if hasRoleID ""1071397177244516454""}}
    {{if eq (len .Args) 2}}
		{{$role := (index .Args 1) }}
		{{if $role eq (cslice ""1"" ""2"" ""3"" ""4"" ""5"" ""6"" ""7"" ""8"" ""9"" ""10"" ""11"" ""12"" ""13"" ""14"" ""15"" ""16"" ""17"" ""18"" ""19"" ""20"" ""21"" ""22"" ""23"" ""24"" ""25"" ""26"" ""27"" ""28"" ""29"" ""30"" ""31"" ""32"")}}
			{{takeRoleID (userArg (.User.ID)) ""1073731270825230346""}}
			{{takeRoleID (userArg (.User.ID)) ""1187755971766923325""}}
			{{takeRoleID (userArg (.User.ID)) ""1071224809188495450""}}
			{{takeRoleID (userArg (.User.ID)) ""1071224948410036355""}}
			{{takeRoleID (userArg (.User.ID)) ""1187754518700638208""}}
			{{takeRoleID (userArg (.User.ID)) ""1071225157156339744""}}
			{{takeRoleID (userArg (.User.ID)) ""1187754410105917551""}}
			{{takeRoleID (userArg (.User.ID)) ""1071225362027130890""}}
			{{takeRoleID (userArg (.User.ID)) ""1187754123236491294""}}
			{{takeRoleID (userArg (.User.ID)) ""1187752069348737154""}}
			{{takeRoleID (userArg (.User.ID)) ""1071225569510948954""}}
			{{takeRoleID (userArg (.User.ID)) ""1187751156588478584""}}
			{{takeRoleID (userArg (.User.ID)) ""1187770173004972062""}}
			{{takeRoleID (userArg (.User.ID)) ""1071225824428167238""}}
			{{takeRoleID (userArg (.User.ID)) ""1187769991790067742""}}
			{{takeRoleID (userArg (.User.ID)) ""1187753243393146920""}}
			{{takeRoleID (userArg (.User.ID)) ""1187753655147966464""}}
			{{takeRoleID (userArg (.User.ID)) ""1187753830797037640""}}
			{{takeRoleID (userArg (.User.ID)) ""1187753051755388948""}}
			{{takeRoleID (userArg (.User.ID)) ""1071225977276997693""}}
			{{takeRoleID (userArg (.User.ID)) ""1187752515580727356""}}
			{{takeRoleID (userArg (.User.ID)) ""1187752760901386340""}}
			{{takeRoleID (userArg (.User.ID)) ""1187751468527267980""}}
			{{takeRoleID (userArg (.User.ID)) ""1071226081333481492""}}
			{{takeRoleID (userArg (.User.ID)) ""1187751653974212639""}}
			{{takeRoleID (userArg (.User.ID)) ""1187751806248431687""}}
			{{takeRoleID (userArg (.User.ID)) ""1071226396191506543""}}
			{{takeRoleID (userArg (.User.ID)) ""1187750634263433287""}}
			{{takeRoleID (userArg (.User.ID)) ""1187755441070022738""}}
			{{takeRoleID (userArg (.User.ID)) ""1187755177478995968""}}
			{{takeRoleID (userArg (.User.ID)) ""1187754986533298237""}}
			{{takeRoleID (userArg (.User.ID)) ""1187754889258991638""}}
			{{if $role eq 1}}
				{{$role_ID := ""1073731270825230346""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 2}}
				{{$role_ID := ""1187755971766923325""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 3}}
				{{$role_ID := ""1071224809188495450""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 4}}
				{{$role_ID := ""1071224948410036355""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 5}}
				{{$role_ID := ""1187754518700638208""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 6}}
				{{$role_ID := ""1071225157156339744""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 7}}
				{{$role_ID := ""1187754410105917551""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 8}}
				{{$role_ID := ""1071225362027130890""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 9}}
				{{$role_ID := ""1187754123236491294""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 10}}
				{{$role_ID := ""1187752069348737154""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 11}}
				{{$role_ID := ""1071225569510948954""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 12}}
				{{$role_ID := ""1187751156588478584""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 13}}
				{{$role_ID := ""1187770173004972062""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 14}}
				{{$role_ID := ""1071225824428167238""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 15}}
				{{$role_ID := ""1187769991790067742""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 16}}
				{{$role_ID := ""1187753243393146920""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 17}}
				{{$role_ID := ""1187753655147966464""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 18}}
				{{$role_ID := ""1187753830797037640""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 19}}
				{{$role_ID := ""1187753051755388948""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 20}}
				{{$role_ID := ""1071225977276997693""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 21}}
				{{$role_ID := ""1187752515580727356""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 22}}
				{{$role_ID := ""1187752760901386340""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 23}}
				{{$role_ID := ""1187751468527267980""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 24}}
				{{$role_ID := ""1071226081333481492""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 25}}
				{{$role_ID := ""1187751653974212639""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 26}}
				{{$role_ID := ""1187751806248431687""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 27}}
				{{$role_ID := ""1071226396191506543""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 28}}
				{{$role_ID := ""1187750634263433287""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 29}}
				{{$role_ID := ""1187755441070022738""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 30}}
				{{$role_ID := ""1187755177478995968""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 31}}
				{{$role_ID := ""1187754986533298237""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{else if $role eq 32}}
				{{$role_ID := ""1187754889258991638""}}
			{{giveRoleID (userArg (.User.ID)) ($role_ID)}}
			{{sendMessage nil $command_done_long}}
			{{end}}
		{{else}}
			{{sendMessage nil $command_error_long}}
		{{end}}
	{{else}}
		{{sendMessage nil $command_error_long}}
	{{end}}
{{else}}
    {{sendMessage nil $role_error_long}}
{{end}}"
0vDTMTaX,Untitled,LukeSavefrogs,HTML 5,Wednesday 27th of December 2023 04:41:48 PM CDT,"<!DOCTYPE html>
<html>
  <head>
    <title>nome</title>
    <style type=""text/css"">
      .button {
        border: none;
        color: white;
        padding: 10px 25px;
        text-align: center;
        text-decoration: none;
        display: inline-block;
        font-size: 16px;
        transition-duration: 0.4s;
        cursor: pointer;
      }
      .button2 {
        background-color: white;
        color: black;
        border: 2px solid #008cba;
      }
      .button2:hover {
        background-color: #008cba;
        color: white;
      }
      .partita {
        position: absolute;
        width: 500px;
        height: 80px;
        top: 20%;
        left: 50%;
        margin-left: -250px;
        line-height: 80px;
      }
      .casa {
        position: absolute;
        height: 100%;
        width: auto;
        left: 0%;
      }
      .ospite {
        position: absolute;
        height: 100%;
        width: auto;
        right: 0%;
      }
      .risultato {
        position: absolute;
        width: 70%;
        height: 100%;
        left: 50%;
        margin-left: -35%;
        text-align: center;
        font-size: 30pt;
        margin-top: 0%;
      }
      .tim {
        position: absolute;
        top: -50%;
        height: auto;
        width: 30px;
        margin-left: -15px;
        left: 50%;
      }
      .quote {
        position: absolute;
        width: 500px;
        height: 80px;
        top: 100%;
        left: 50%;
        margin-left: -250px;
        line-height: 80px;
        margin-top: -80px;
      }
      .qt {
        position: absolute;
        width: 80%;
        height: 40px;
        left: 50%;
        margin-left: -40%;
      }
      .q1 {
        position: absolute;
        left: 25%;
        margin-left: -42.175px;
      }
      .qx {
        position: absolute;
        margin-left: -42.175px;
        left: 50%;
      }
      .q2 {
        position: absolute;
        left: 75%;
        margin-left: -42.175px;
      }
      .b1 {
        position: absolute;
        top: 100%;
        margin-top: -21.2px;
        margin-left: -48.345px;
        left: 50%;
      }
      .rel {
        position: relative;
        width: 100%;
        height: 300px;
        margin: 0 auto;
      }
      .marcatori {
        position: absolute;
        width: 340px;
        height: 80px;
        top: 40%;
        left: 50%;
        margin-left: -170px;
        line-height: 80px;
      }
      .timer {
        position: absolute;
        top: 0%;
        width: 30px;
        height: 30px;
        left: 50%;
        margin-left: -15px;
        margin-top: 0;
        line-height: 30px;
        text-align: center;
      }
    </style>
  </head>
  <body onload=""main()"">
    <script>
      var gol1 = 0;
      var gol2 = 0;
      casuale = Math.round(Math.random() * 99);
      casuale2 = Math.round(Math.random() * 99);
      if (casuale < 10) {
        gol1 = 0;
      } else {
        if (casuale < 25 && casuale > 9) {
          gol1 = 1;
        } else {
          if (casuale < 55 && casuale > 24) {
            gol1 = 2;
          } else {
            if (casuale < 80 && casuale > 54) {
              gol1 = 3;
            } else {
              if (casuale < 95 && casuale > 79) {
                gol1 = 4;
              } else {
                gol1 = 5;
              }
            }
          }
        }
      }
      casuale2 = Math.round(Math.random() * 99);
      if (casuale2 < 10) {
        gol2 = 0;
      } else {
        if (casuale2 < 25 && casuale2 > 9) {
          gol2 = 1;
        } else {
          if (casuale2 < 55 && casuale2 > 24) {
            gol2 = 2;
          } else {
            if (casuale2 < 80 && casuale2 > 54) {
              gol2 = 3;
            } else {
              if (casuale2 < 95 && casuale2 > 79) {
                gol2 = 4;
              } else {
                gol2 = 5;
              }
            }
          }
        }
      }

      document.addEventListener(""DOMContentLoaded"", function (event) {
        let s = gol1 + gol2;
        for (let i = 0; i < s; i++) {
          let n = Math.floor(
            Math.random() *
              ((i + 1) * (90 / s) - i * (90 / s + 1) + i * (90 / s) * 1)
          );
          document.getElementById(""marcatori"").innerHTML = n;
        }
      });

      function cas() {
        str1 = gol1.toString();
        str2 = gol2.toString();
        str = ""-"";
        result = str1.concat(str).concat(str2);
        document.getElementById(""result"").innerHTML = result;
      }
      var startTime; // to keep track of the start time
      var stopwatchInterval; // to keep track of the interval
      var elapsedPausedTime = 0; // to keep track of the elapsed time while stopped
      function startStopwatch() {
        if (!stopwatchInterval) {
          startTime = new Date().getTime() - elapsedPausedTime; // get the starting time by subtracting the elapsed paused time from the current time
          stopwatchInterval = setInterval(updateStopwatch, 250); // update every second
        }
      }

      function updateStopwatch() {
        var currentTime = new Date().getTime(); // get current time in milliseconds
        var elapsedTime = currentTime - startTime; // calculate elapsed time in milliseconds
        var seconds = Math.floor(elapsedTime / 250) % 100; // calculate seconds
        var displayTime = seconds; // format display time
        document.getElementById(""stopwatch"").innerHTML = displayTime; // update the display
        if (seconds == 90) {
          stopStopwatch();
        }
        if (seconds == casuale) {
          document.getElementById(""marcatori"").innerHTML =
            ""lautaro "" + ""&nbsp"" + seconds + ""'"";
        }
      }

      function stopStopwatch() {
        clearInterval(stopwatchInterval); // stop the interval
        elapsedPausedTime = new Date().getTime() - startTime; // calculate elapsed paused time
        stopwatchInterval = null; // reset the interval variable
      }
      function main() {
        var a, b, d, x, y, z, t;
        a = 1;
        b = 2;
        if (a < b) {
          t = a;
          a = b;
          b = t;
          i = 1;
        }

        d = a - b;
        x = Math.sqrt((6.25 * (4 + d)) / 4);
        y = 6.25 / x;
        z = ((x + y) * 3) / 5;

        if (i === 1) {
          t = x;
          x = y;
          y = t;
        }
        x = x.toFixed(2);
        y = y.toFixed(2);
        z = z.toFixed(2);
        document.getElementById(""home"").innerHTML = x;
        document.getElementById(""draw"").innerHTML = z;
        document.getElementById(""away"").innerHTML = y;
      }
    </script>
    <div class=""rel"">
      <div class=""partita"">
        <img
          src=""https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/FC_Internazionale_Milano_2021.svg/512px-FC_Internazionale_Milano_2021.svg.png""
          class=""casa""
        />
        <p id=""result"" class=""risultato""></p>
        <img
          src=""https://www.calcioefinanza.it/wp-content/uploads/2022/06/SerieA_TIM_RGB.jpg""
          class=""tim""
        />
        <img
          src=""https://kassiesa.net/uefa/clubs/images/Juventus.png""
          class=""ospite""
        />
      </div>
      <div class=""marcatori"">
        <p id=""stopwatch"" class=""timer""></p>
        <p id=""marcatori""></p>
      </div>
      <div class=""quote"">
        <div class=""qt"">
          <button class=""button button2 q1"" id=""home""></button>
          <button class=""button button2 qx"" id=""draw""></button>
          <button class=""button button2 q2"" id=""away""></button>
        </div>
        <input
          type=""button""
          onclick=""cas(),startStopwatch()""
          value=""Simula partita""
          class=""b1""
        />
      </div>
    </div>
  </body>
</html>
"
NKcWrNWt,AS Manipulation,Dancer_A,C#,Wednesday 27th of December 2023 04:34:18 PM CDT,"// Game_Unit_Skill.cs
// this is new
        public int bonus_attack_spd(Game_Unit target, int? distance, WeaponTriangle tri)
        {
            int spd = 0;
			// whatever skills here
            return spd;
        }

// Game_Unit.cs
        private int attacks_per_round(int spd, Combat_Map_Object target, int distance)
        {

            WeaponTriangle tri = WeaponTriangle.Nothing; // added
            if (target.is_unit() && !is_double_disabled())
                if (!stop_follow_up_modifiers(target as Game_Unit) && !(target as Game_Unit).stop_follow_up_modifiers(this))
                {
                    int target_spd = (target as Game_Unit).atk_spd(distance);
                    spd += bonus_attack_spd(target as Game_Unit, distance, tri); // added
                    target_spd += (target as Game_Unit).bonus_attack_spd(this, distance, tri); // added
                    // If enough faster than the opponent, attack twice
                    if (spd - Constants.Combat.DBL_ATK_SPD >= target_spd)
                        return 2;
                }
            return 1;
        }"
