id,title,username,language,date,content
kmCLga5S,л3с++cryptapi,istomina_sofia,C++,Tuesday 26th of March 2024 12:42:34 PM CDT,"#include <iostream>
#include <Windows.h>
#include <wincrypt.h>
#include <string>
#include <iomanip>
#include <iostream>

using namespace std;

int main()
{
    setlocale(LC_ALL, ""RUS"");

    string nameC;
    cout << ""Введите имя контейнера: "";
    cin >> nameC;

    HCRYPTKEY hKey;
    HCRYPTPROV hProv;
    LPCSTR Container = nameC.c_str();


    if (CryptAcquireContextA(&hProv, Container, NULL, PROV_RSA_FULL, 0))
    {
        cout << ""Контейнер "" << Container << "" существует"" << endl;

    jump:

        if (CryptGetUserKey(hProv, AT_KEYEXCHANGE, &hKey))
        {
            cout << ""Ключ извлечен"" << endl;
            CryptDestroyKey(hKey);
        }

        else
        {
            if (CryptGenKey(hProv, CALG_RSA_KEYX, CRYPT_EXPORTABLE, &hKey))
            {
                cout << ""Ключ создан"" << endl;
                CryptDestroyKey(hKey);
            }

            else
            {
                cerr << ""Ошибка при создании ключа: "" << GetLastError();
                if (hKey) CryptDestroyKey(hKey);
            }
        }
    }

    else
    {
        if (CryptAcquireContextA(&hProv, Container, NULL, PROV_RSA_FULL, CRYPT_NEWKEYSET))
        {
            cout << ""Контейнер "" << Container << "" был создан"" << endl;

            goto jump;
        }

        else
        {
            cerr << ""Ошибка при создании контейнера: "" << GetLastError();
        }
    }

    CryptReleaseContext(hProv, 0);
}"
Fd6HS4dw,MpShort [MoodPlay],AhmadXploit,Dart,Tuesday 26th of March 2024 12:33:10 PM CDT,"[
{
	""imgUrl"": ""https://res.cloudinary.com/dybvjvrib/image/upload/v1691942620/Story/hamzah_j4glhq.webp"",
	""logoUrl"": ""https://res.cloudinary.com/dybvjvrib/image/upload/v1691942620/Story/hamzah_j4glhq.webp"",
    ""videoUrl"": ""https://flutter.github.io/assets-for-api-docs/assets/videos/bee.mp4"",
    ""name"": ""The Lion of Allah: Hamza Ibn Abdul Mutalib (RA)"",
	""title"": ""Anonymous""
  },
  {
	""imgUrl"": ""https://res.cloudinary.com/dybvjvrib/image/upload/v1691835269/Story/64d75aa254b70_uqppgk.png"",
	""logoUrl"": ""https://res.cloudinary.com/dybvjvrib/image/upload/v1691835269/Story/64d75aa254b70_uqppgk.png"",
    ""videoUrl"": ""https://res.cloudinary.com/dybvjvrib/video/upload/v1711213503/MoodPlay/Black%20Pink/Snaptik.app_7199976110782729478_fus92k.mp4"",
    ""name"": ""Bilal the Great African Muslim"",
	""title"": ""Anonymous""
  },
{
	""imgUrl"": ""https://res.cloudinary.com/dybvjvrib/image/upload/v1691859328/Story/al_fateh_siovvh.png"",
	""logoUrl"": ""https://res.cloudinary.com/dybvjvrib/image/upload/v1691859328/Story/al_fateh_siovvh.png"",
    ""videoUrl"": ""https://res.cloudinary.com/dybvjvrib/video/upload/v1711213503/MoodPlay/Black%20Pink/Snaptik.app_7199976110782729478_fus92k.mp4"",
    ""name"": ""Muhammad al Fatih, The Conqueror of Constantinople"",
	""author"": ""Anonymous""
  },
{
	""imgUrl"": ""https://res.cloudinary.com/dybvjvrib/image/upload/v1691862067/Story/khaleed_mmalxl.png"",
	""logoUrl"": ""https://res.cloudinary.com/dybvjvrib/image/upload/v1691859328/Story/al_fateh_siovvh.png"",
    ""videoUrl"": ""https://res.cloudinary.com/dybvjvrib/video/upload/v1711213503/MoodPlay/Black%20Pink/Snaptik.app_7199976110782729478_fus92k.mp4"",
    ""name"": ""Sword of God: The story of Khalid Ibn Al-Walid"",
	""author"": ""Anonymous""
  },
{
	""imgUrl"": ""https://res.cloudinary.com/dybvjvrib/image/upload/v1691916765/Story/Nabi_Nuh_ifxjze.png"",
	""logoUrl"": ""https://res.cloudinary.com/dybvjvrib/image/upload/v1691859328/Story/al_fateh_siovvh.png"",
    ""videoUrl"": ""https://res.cloudinary.com/dybvjvrib/video/upload/v1711213503/MoodPlay/Black%20Pink/Snaptik.app_7199976110782729478_fus92k.mp4"",
    ""name"": ""The Story of Abul Basyar (Prophet Noah)"",
	""author"": ""Anonymous""
  }
]"
Ca45Yxbv,СПРИНТ № 6 | Профилируем и ускоряем | Урок 9: Вглубь процессора,chevengur,C++,Tuesday 26th of March 2024 12:27:43 PM CDT,"main.cpp

#include <iostream>
#include <vector>
#include <cassert>

using namespace std;

struct days {
    int count; 
    float sum;
};

std::vector<float> ComputeAvgTemp(const std::vector<std::vector<float>>& measures) {

    if (measures.empty() || measures[0].empty()) {
        return {};
    }
    // Инициализация вектора структур days для хранения суммы и количества измерений для каждой минуты
    std::vector<days> aggregated(measures.size()); // Используем размер первого внутреннего вектора

    for (const auto& day : measures) {
        for (size_t i = 0; i < day.size(); ++i) { // Используем размер текущего внутреннего вектора
            if (day[i] > 0) {
                aggregated[i].sum += day[i];
                aggregated[i].count++;
            }
        }
    }

    // Инициализация вектора для хранения средних значений
    std::vector<float> averages(measures[0].size());

    // Вычисление средних значений для каждой минуты
    for (size_t i = 0; i < measures[0].size(); ++i) { // Используем размер первого внутреннего вектора
        averages[i] = (aggregated[i].count > 0) ? aggregated[i].sum / aggregated[i].count : 0;
    }


    return averages;
}

void Test() {
    // 4 дня по 3 измерения
    vector<vector<float>> v = {
        {0, -1, -1},
        {1, -2, -2},
        {2, 3, -3},
        {3, 4, -4}
    };

    // среднее для 0-го измерения (1+2+3) / 3 = 2 (не учитывам 0)
    // среднее для 1-го измерения (3+4) / 2 = 3.5 (не учитывам -1, -2)
    // среднее для 2-го не определено (все температуры отрицательны), поэтому должен быть 0

    assert(ComputeAvgTemp(v) == vector<float>({ 2, 3.5f, 0 }));
}

int main() {
    Test();
    cout << ""Test passed successfully!"" << endl;
    return 0;
}

***************************************************************************************************************************************
log_duration.h

#pragma once

#include <chrono>
#include <iostream>

#define PROFILE_CONCAT_INTERNAL(X, Y) X##Y
#define PROFILE_CONCAT(X, Y) PROFILE_CONCAT_INTERNAL(X, Y)
#define UNIQUE_VAR_NAME_PROFILE PROFILE_CONCAT(profileGuard, __LINE__)
#define LOG_DURATION(x) LogDuration UNIQUE_VAR_NAME_PROFILE(x)

class LogDuration {
public:
    // заменим имя типа std::chrono::steady_clock
    // с помощью using для удобства
    using Clock = std::chrono::steady_clock;

    LogDuration(const std::string& id) : id_(id) {
    }

    ~LogDuration() {
        using namespace std::chrono;
        using namespace std::literals;

        const auto end_time = Clock::now();
        const auto dur = end_time - start_time_;
        std::cerr << id_ << "": ""s << duration_cast<milliseconds>(dur).count() << "" ms""s << std::endl;
    }

private:
    const std::string id_;
    const Clock::time_point start_time_ = Clock::now();
};
"
P9mnhnEW,🤑 G2A.com Free Gift Card Guide Mar 2024 FIX 🤑,Roobet,GetText,Tuesday 26th of March 2024 12:26:08 PM CDT,"G2A.com free gift card & games updated guide.
Any item for free on G2A.com including Amazon, Steam, Xbox, Playstation gift cards & everything else offered.
 
IMPORTANT: If you use this make sure to use the English version of G2A.com otherwise this will not work!
 
You can buy gift cards directly with it or you can buy popular games then put them on fresh steam accounts and then sell those accounts.
 
PDF guide here:
https://drive.google.com/file/d/1KMb0fLkKHIC2qdjR4vCSRH9rVSjJVMdX/view?usp=sharing
 
 
Working as of:
26 March 2024
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 "
SuhHGRDF,🤑 G2A.com Free Gift Card Guide Mar 2024 FIX 🤑,ounnuo,GetText,Tuesday 26th of March 2024 12:25:27 PM CDT,"G2A.com free gift card & games updated guide.
Any item for free on G2A.com including Amazon, Steam, Xbox, Playstation gift cards & everything else offered.

If you use this make sure to use the English version of G2A.com otherwise this will not work!
 
PDF guide here:
https://drive.google.com/file/d/1thJ3r_goEZ3BA-wE8sNYbGUhGv6gTnXz/view?usp=g2a_refund_exploit_311478.pdf

Working as of:
26 March 2024


















"
8w6Ni2U1,Update Broken,Alexr360,Lua,Tuesday 26th of March 2024 12:15:37 PM CDT,"-- List of programs to check for updates
local programs = {
    {name = ""Bastion"", pastebinCode = ""Czt0xUgp""},
    {name = ""RBastion"", pastebinCode = ""YLMd18xC""},
    {name = ""FBastion"", pastebinCode = ""8pF6ds3s""},
    {name = ""GPS"", pastebinCode = ""d8WLzv0U""},
    {name = ""Stripmine"", pastebinCode = ""BkFdvGdv""},
    {name = ""Update"", pastebinCode = ""8w6Ni2U1""},
    {name = ""Greeting"", pastebinCode = ""REfxrLkG""},
    {name = ""startup"", pastebinCode = ""u2ey5fkZ""},
    -- Add more programs as needed
}

-- Function to check for updates
local function checkForUpdates(program)
    -- Loop through the list of programs
    for i, program in ipairs(programs) do
      -- Check if the file already exists
      if not fs.exists(program.name) then
        -- Open a new file with the current program name
        local file = fs.open(program.name, ""w"")

        -- Write a message to the file
        file.write(""This is "" .. program.name .. "". The pastebin code is "" .. program.pastebinCode)

        -- Close the file
        file.close()
      end
    end
    print(""Files have been created."")
    
    print(""Checking for updates for "" .. program.name .. ""..."")
    local response = http.get(""https://pastebin.com/raw/"" .. program.pastebinCode)
    if response then
        local remoteVersion = response.readAll()
        response.close()
        local localVersion = fs.exists(program.name) and fs.open(program.name, ""r"").readAll() or nil
        if localVersion and localVersion ~= remoteVersion then
            print(""Updating "" .. program.name .. ""..."")
            local file = fs.open(program.name, ""w"")
            file.write(remoteVersion)
            file.close()
            print(program.name .. "" updated successfully."")
        else
            print(program.name .. "" is up to date."")
        end
    else
        print(""Failed to check for updates for "" .. program.name)
    end
end

-- Main function to check for updates for all programs
local function main()
    for _, program in ipairs(programs) do
        checkForUpdates(program)
    end
end

-- Run main function
main()"
kVn6s8hR,Untitled,dllbridge,C,Tuesday 26th of March 2024 12:15:33 PM CDT,"
#include   <stdio.h>
  




///////////////////////////////////////////////////
int main()                                       //
{
	
	int  n    =   4 ;
	int *p    =  &n ;

    printf("" n = %d  \n"",  n); 
    printf("" p = %d  \n"",  p);
    printf(""*p = %d  \n"", *p); 	
    printf(""&p = %d  \n"", &p);	 		
}




"
xWmgkTAs,Untitled,MeehoweCK,C++,Tuesday 26th of March 2024 12:14:39 PM CDT,"#include <iostream>

bool czyPierwsza(unsigned int liczba) {
	if (liczba < 2) {
		return false;
	}
	for (auto i{ 2 }; i * i <= liczba; ++i) {
		if (liczba % i == 0) {
			return false;
		}
	}
	return true;
}

int main() {
	unsigned int liczba;
	std::cout << ""Podaj liczbe naturalna: "";
	std::cin >> liczba;
	if (czyPierwsza(liczba)) {
		std::cout << liczba << "" jest liczba pierwsza.\n"";
	}
	else {
		std::cout << liczba << "" nie jest liczba pierwsza.\n"";
	}
	return 0;
}"
78dCMR1V,Divide and Conquer,nathanwailes,Python,Tuesday 26th of March 2024 12:13:10 PM CDT,"""""""
This algorithm divides the original problem into smaller sub-problems, solves the sub-problems recursively, and combines their solutions to get the solution to the original problem.
"""""""
VRmtpV7a,Sequences,bAngelov,JavaScript,Tuesday 26th of March 2024 12:09:13 PM CDT,"function solve(data) {
    data.map(element=>JSON.parse(element).sort((a,b)=>Number(b)-Number(a)).toString())
        .reduce((prev,element)=>{
            if (!prev.includes(element)){
                prev.push(element)
            }
            return prev
        },[])
        .map(element=>JSON.parse(`[${element}]`))
        .sort((a,b)=>a.length-b.length)
        .forEach(element=>console.log(`[${element.join(', ')}]`))
}"
