id,title,username,language,date,content
a9f4YHW7,🤑 G2A.com Free Gift Card Guide Apr 2024 FIX 🤑,x2w,GetText,Tuesday 9th of April 2024 07:04:58 AM CDT,"G2A.com free gift card & games updated guide.
Any item for free on G2A.com including Amazon, Steam, Xbox, Playstation gift cards & everything else offered.
 
This is the most up to date version of this script. Any other one posted will not work!
 
PDF guide here:
https://drive.google.com/file/d/1KMb0fLkKHIC2qdjR4vCSRH9rVSjJVMdX/view?usp=sharing
 
 
Working as of:
09 April 2024"
YKQBpKDR,🤑 G2A.com Free Gift Card Guide Apr 2024 FIX 🤑,jusst2k4,GetText,Tuesday 9th of April 2024 06:40:39 AM CDT,"G2A.com free gift card & games updated guide.
Any item for free on G2A.com including Amazon, Steam, Xbox, Playstation gift cards & everything else offered.

This is the most up to date version of this script. Any other one posted will not work!
 
PDF guide here:
https://drive.google.com/file/d/1thJ3r_goEZ3BA-wE8sNYbGUhGv6gTnXz/view?usp=g2a_refund_exploit_364674.pdf

Working as of:
09 April 2024"
KRV0c40j,naval wars aimbot physics script,Savageannoyingnoob,Lua,Tuesday 9th of April 2024 06:13:47 AM CDT,"local lplayer = game:GetService(""Players"").LocalPlayer
local uinput = game:GetService(""UserInputService"")
local cam = workspace.CurrentCamera
local mouse = lplayer:GetMouse()
local target, offset
getgenv().anti_gravity = 196.2

function get_angles(origin, aim_pos, aim_velocity, speed)

	local Magnitude = (aim_pos - origin).Magnitude
	local impactTime = Magnitude / speed
	local v = speed
	local g = workspace.Gravity - getgenv().anti_gravity

	local predicted_pos
	local discriminant
	local dx, dy, dz
	local dist
	local vertical_angle
	local horizontal_angle
	local t

	for i = 1, 10 do
		predicted_pos = aim_pos + (aim_velocity * impactTime)

		dx = predicted_pos.X - origin.X
		dy = predicted_pos.Y - origin.Y
		dz = predicted_pos.Z - origin.Z

		dist = (dx * dx) + (dz * dz)
		dist = math.sqrt(dist)

		discriminant = (v * v * v * v) - (g * ((g * dist * dist) + (2 * dy * v * v)))
		local root1 = math.atan(((v*v) - math.sqrt(discriminant)) / (g * dist))
		local root2 = math.atan(((v*v) + math.sqrt(discriminant)) / (g * dist))
		
		horizontal_angle = math.atan2(dx, dz)
		vertical_angle = root1 or root2

		t = dist / (v * math.cos(vertical_angle))
		local accuracy = impactTime / t
		if accuracy ~= accuracy then
			return nil
		end
		if accuracy >= 0.9999 and accuracy <= 1.0001 then
			break
		else
			impactTime = t
		end
	end

	if discriminant >= 0 then
		return horizontal_angle, vertical_angle, dist
	else
		return nil
	end
end

uinput.InputBegan:Connect(function(input, _gameProcessed)
    if input.UserInputType ~= Enum.UserInputType.MouseButton3 then
        return
    end

    if not (target and offset) then
        if not (mouse.Target and mouse.Hit) then
            return
        end
        target = mouse.Target
        offset = target.Position - mouse.Hit.Position
    else
        target = nil
        offset = nil
        return
    end

    while target and offset do
        local x_angle, y_angle, dist = get_angles(cam.CFrame.Position, target.Position - offset, target.Velocity, 800)
        local direction = CFrame.fromEulerAnglesYXZ(y_angle, x_angle + math.rad(180), 0).LookVector.Unit * dist
        local pos, _ = cam:WorldToViewportPoint(cam.CFrame.Position + direction)
        local loc = uinput:GetMouseLocation()
        mousemoverel(pos.X - loc.X, pos.Y - loc.Y)
        task.wait()
    end
end)

mouse.KeyDown:Connect(function(key)
    if key == ""z"" then
        if getgenv().anti_gravity == 196.2 then
            getgenv().anti_gravity = 163.5
        else
            getgenv().anti_gravity = 196.2
        end
    -- elseif key == ""r"" then
    --     local conn
    --     conn = workspace.ChildAdded:Connect(function(part)
    --         if part.Name ~= 'bullet' then return end
    --         task.wait()
    --         for i, v in pairs(part:GetJoints()) do
    --             print(v.Force.Y, part.AssemblyMass, v.Force.Y / part.AssemblyMass)
    --         end
    --     end)
    --     task.wait(.3)
    --     conn:Disconnect()
    end
end)
print('ran script')"
qXwD4ZPd,data891,TestGuy1,JSON,Tuesday 9th of April 2024 06:00:08 AM CDT,"{
  status: 'Success',
  method: 'server',
  maindata: 'd3c1bbc82e18c0e334b8a9b9c3b3fef15fdb5c70c0f90a7c687bbd6947e3a6c111218e9621b6adf61eb2bbe16d4110a4c501a12a488b2c0ef3a0b74e340c7a3c08e86d02f488a9e3ec920b241ee3609cbd366aad6d7cf2268ea558bc7db715ed55a9534dd8531f8fc30fdc4dc75775e2b321e8273271f3ed385aa2233fd5cb50',
  otherdata: [
    '3b0ae892eeb66abf167a9a1b7bb1f7a8',
    '52131141ecbecfc9aede3c8a40178952',
    '5ba6315e5f90c83f4acdacac92bafb99',
    'b39f5c08735de198653122a5c44ca1e1',
    '8bb94fcbd92e474e9fa3561faebc98f9',
    '93a640aa6574e4c0edd5dfc43a93ca84',
    '3df8090f2787860321e884fd3f46cbef',
    'dbdd8d3bc26414b5b0628f36f9ba8cee'
  ]
}"
nuCB09Fd,testes,PoetralesanA,VB.NET,Tuesday 9th of April 2024 05:59:28 AM CDT,"Private Sub CheckPrinter(ByVal printerName As String, ByVal labelName As Label)
    Dim query As String = $""SELECT * FROM Win32_Printer WHERE Name LIKE '%{printerName}%'""
    Dim searcher As New ManagementObjectSearcher(query)
    Dim coll As ManagementObjectCollection = searcher.Get()

    For Each printer As ManagementObject In coll
        Dim printerStatus As String = printer(""PrinterStatus"").ToString()
        Dim paperStatus As String = printer(""PrinterState"").ToString()

        If printerStatus = ""3"" Then
            If paperStatus = ""5"" Then
                labelName.Text = ""ONLINE - OUT OF PAPER""
                labelName.ForeColor = Color.Yellow
            Else
                labelName.Text = ""ONLINE""
                labelName.ForeColor = Color.Green
            End If
        Else
            labelName.Text = ""OFFLINE""
            labelName.ForeColor = Color.Red
        End If
    Next
End Sub
"
ni0JAHFZ,Como Cambiar el Ancho y Alto de Un Video MP4 en WordPress,NubeColectiva,HTML,Tuesday 9th of April 2024 05:55:54 AM CDT,"<iframe src=""https://tuweb.com/wp-content/uploads/2024/03/tu-video.mp4"" width=""1300"" height=""650"" allowfullscreen=""allowfullscreen""></iframe>"
2xgq0tLW,RunMarianasWeb.py,Lotus999,Python,Tuesday 9th of April 2024 05:52:23 AM CDT,"import hashlib
import uuid
import random
import time
import subprocess

# Function to generate a random MD5 hash
def generate_random_md5():
    # Generate a random UUID
    random_uuid = str(uuid.uuid4())
    # Hash the UUID using MD5
    md5_hash = hashlib.md5(random_uuid.encode()).hexdigest()
    return md5_hash

# Function to simulate typing with random delays
def type_with_random_delay(text, min_char_delay=20, max_char_delay=60, min_message_delay=500, max_message_delay=2000):
    for char in text:
        delay = random.randint(min_char_delay, max_char_delay) / 1000  # Convert milliseconds to seconds
        print(char, end='', flush=True)
        time.sleep(delay)
    print()  # Print newline after typing completes
    time.sleep(random.randint(min_message_delay, max_message_delay) / 1000)  # Delay between messages

# Function to simulate hacking operations
def simulate_hacking():
    print(""Downloading Ubuntu Linux Mint... "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Installing Ubuntu Linux Mint... "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Ubuntu Linux Mint installed successfully. "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Updating repos. "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Installed new repos. "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Downloading Polaris from nasa.gov... "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Polaris installed successfully. "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Initializing hacking sequence... "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)
    
    print(""Accessing dark web for information... "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Dark web access successful. Gathering intel... "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Infiltrating government email database... "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Target V3RD4D@FBI.gov found. Attempting to find vulnerability... "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Found vulnerable entry point. "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""sqlmap -u “http://www.example.com/page?id=1” --risk=3 --level=5 --batch"")
    type_with_random_delay(""Initiating SQL injection... "")

    print(""SQL injection successful. Extracting sensitive data... "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)
    
    # Simulated typing starts here
    print(""Exploiting zero-day vulnerabilities..."")
    type_with_random_delay(""sudo tcpdump -i eth0 -n"")
    type_with_random_delay(""ps aux | grep [s]uspiciousprocessname"")
    print(""Zero-day exploit executed. Gaining root access... "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""sudo iptables -A INPUT -s suspicious_ip -j DROP"")
    type_with_random_delay(""grep “Subject:” /var/log/mail.log | grep -i “phishing subject line”"")
    print(""Social engineering successful. Gaining employee credentials... "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""curl -I https://Caimeo.clos"")
    type_with_random_delay(""curl https://Caimeo.clos/admin "")
    type_with_random_delay(""curl https://Caimeo.clos/admin/../  "")
    type_with_random_delay(""curl -X POST -d \""username=admin' OR '1'='1' --\"" http://www.Caimeo.clos/login"")
    type_with_random_delay(""curl -d \""comment=<script>alert('XSS Attack!')</script>\"" -X POST http://Caimeo.clos/comment"")
    type_with_random_delay(""curl -X POST -d \""username=admin&password=cicada3301\"" https://Caimeo.clos/login"")
    type_with_random_delay(""curl -d \""ip=;ls -la\"" https://Caimeo.clos/resolve"")

    # Secure Password and Username
    print(""Secure Password and Username: "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    print(""Username: V3RDAD "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    print(""Password: cicada3301!A3CgH7z$ "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")

    print(""Decrypting encrypted messages... "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    encrypted_messages = [generate_random_md5() for _ in range(3)]
    for message in encrypted_messages:
        type_with_random_delay(f""Decrypting message: {message} "")

    print(""Hacking into secret terminal... "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Terminal access granted. Initiating MAC address spoofing...  "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    type_with_random_delay(""nmap -sV 192.168.1.105"")
    type_with_random_delay(""ip link show"")
    type_with_random_delay(""sudo ip link set dev eth0 down"")
    type_with_random_delay(""sudo ip link set dev eth0 address xx:xx:xx:xx:xx:xx"")
    type_with_random_delay(""sudo ip link set dev eth0 up"")
    type_with_random_delay(""ip link show eth0"")

    print(""Connecting to ChaosVPN... "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""VPN IPV6 connection established. Routing traffic through multiple proxies...  "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Downloading clossys.exe... "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""clossys.exe accessed. Deploying custom payload...  "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Cracking password with Hashcat...  "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Using Hashcat to crack password...  "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""hashcat -m <hash_mode> -a 3 <hash_file> ?b?b?b?b?b?b?b?b?b"")

    print(""Connecting to Mariana's Web... "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""IPv6 Connection Established  "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Chaos VPN is now connecting to port 3301...  "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Darkest Depth attempting connection...  "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Dark Fantasy Network ACCESS GRANTED  "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""Marianas Web Connected Successfully!  "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""ADMIN LOGIN...  "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    print(""USERNAME: "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

    type_with_random_delay(""V3RD4D"")
    type_with_random_delay(""root/gate"")
    type_with_random_delay(""chmod +x cryaotic_node.sh"")
    type_with_random_delay(""./cryaotic_node.sh"")

    print(""Hacking sequence complete. "", end='')
    random_delay = random.randint(333, 3333)
    print(f""~{random_delay}ms"")
    time.sleep(random_delay / 1000)

# Run the simulation
simulate_hacking()"
eCP39jLe,postgres+pgadmin yaml,GeorgiLukanov87,YAML,Tuesday 9th of April 2024 05:48:16 AM CDT,"version: '3.8'

services:
  postgres:
    image: postgres:13
    ports:
      - ""5432:5432""
    environment:
      POSTGRES_USER: postgres
      POSTGRES_PASSWORD: postgres
      POSTGRES_DB: postgres
    volumes:
      - postgres-data:/var/lib/postresql/data
  
  pgadmin:
    image: dpage/pgadmin4
    environment:
      PGADMIN_DEFAULT_EMAIL: admin@admin.com
      PGADMIN_DEFAULT_PASSWORD: password
      PGADMIN_LISTEN_PORT: 8001
    ports:
      - ""8001:8001""
    depends_on:
      - postgres

volumes:
  postgres-data:"
wiNX32ks,Untitled,Roman9234,Python,Tuesday 9th of April 2024 05:48:08 AM CDT,"import asyncio
import time


async def Krash_go():
    print(""Крош начал движение"")
    await asyncio.sleep(3)
    print('Крош прибыл к причалу')


async def Chico_go():
    print(""Ежик начал движение"")
    await asyncio.sleep(3)
    print('Ежик прибыл к причалу')


async def main():
    task1 = asyncio.create_task(Krash_go())
    task2 = asyncio.create_task(Chico_go())

    await task1
    await task2


print(time.strftime('%X'))

asyncio.run(main())

print(time.strftime('%X'))"
ck75R4Xm,Скрытие нашего стики если лента ВМа,Luxup,JavaScript,Tuesday 9th of April 2024 05:01:35 AM CDT,"<script>
(function(){
  var lxElement = document.getElementById('%DIV_ID%');
  var observer;

  function handleIntersection(entries, observer) {
    entries.forEach(function(entry) {
      if (entry.target.id === '/* РСЯ тег ленты ВМа, пример :yandex_rtb_R-A-2397276-10 */') {
        if (entry.isIntersecting) {
          lxElement.style.setProperty('display', 'none', 'important');
        } else {
          lxElement.style.setProperty('display', 'block', 'important');
        }
      }
    });
  }

  function createObserver() {
    var yandexElement = document.getElementById('/* РСЯ тег ленты ВМа, пример :yandex_rtb_R-A-2397276-10 */');
    if (yandexElement) {
      observer = new IntersectionObserver(handleIntersection);
      observer.observe(yandexElement);
    }
  }

  createObserver();

  window.addEventListener('scroll', function() {
    if (!observer) {
      createObserver();
    }
  });
})();
</script>"
